#Root	file	name	:Source_run_5700.root		
	30	1456.01	1.00824	28350	28385
	31	1450.69	1.01193	28350	28385
	32	1473.51	0.996263	28350	28385
	33	1468.37	0.999745	28350	28385
	34	2068.84	0.709577	28350	28385
	35	1470.79	0.998104	28350	28385
#Root	file	name	:Source_run_5770.root		0
	0	1463.05	1.00338	28385	28402
	1	1467.21	1.00054	28385	28402
	2	1466.31	1.00116	28385	28402
	3	1460.16	1.00537	28385	28402
	4	1466.95	1.00072	28385	28402
	5	1479.52	0.992215	28385	28402
	6	1472.93	0.996654	28385	28402
	7	1462.26	1.00393	28385	28402
	8	1482.91	0.989945	28385	28402
	9	1460.65	1.00503	28385	28402
	10	1464.43	1.00244	28385	28402
	11	1462.68	1.00364	28385	28402
	12	1449.86	1.01251	28385	28402
	13	1464.44	1.00243	28385	28402
	14	1483.79	0.989358	28385	28402
	15	1448.06	1.01377	28385	28402
	16	1469.63	0.998892	28385	28402
	17	1478.06	0.993193	28385	28402
	18	1469.75	0.998812	28385	28402
	19	1465.46	1.00173	28385	28402
	20	1461.73	1.00429	28385	28402
	21	1467.24	1.00052	28385	28402
	22	1475.13	0.995164	28385	28402
	23	1470.49	0.998304	28385	28402
	24	1463.02	1.0034	28385	28402
	25	1467.25	1.00051	28385	28402
	26	1458.74	1.00635	28385	28402
	27	1485.11	0.988481	28385	28402
	28	1460.35	1.00524	28385	28402
	29	1468.81	0.999446	28385	28402
	30	1454.16	1.00952	28385	28402
	31	1448.04	1.01379	28385	28402
	32	1473.37	0.996355	28385	28402
	33	1469.25	0.999148	28385	28402
	34	3100.3	0.473502	28385	28402
	35	1470.18	0.998519	28385	28402
#Root	file	name	:Source_run_5780.root		0
	0	1465.26	1.00187	28402	28419
	1	1467.58	1.00028	28402	28419
	2	1466.76	1.00084	28402	28419
	3	1460.29	1.00528	28402	28419
	4	1467.38	1.00042	28402	28419
	5	1479.02	0.992551	28402	28419
	6	1472.71	0.996805	28402	28419
	7	1462.61	1.00369	28402	28419
	8	1482.51	0.990212	28402	28419
	9	1461.24	1.00463	28402	28419
	10	1463.4	1.00314	28402	28419
	11	1463.54	1.00305	28402	28419
	12	1449.34	1.01288	28402	28419
	13	1464.55	1.00236	28402	28419
	14	1484.22	0.989074	28402	28419
	15	1449.6	1.0127	28402	28419
	16	1468.2	0.999861	28402	28419
	17	1477.17	0.993789	28402	28419
	18	1471.09	0.997899	28402	28419
	19	1464.2	1.00259	28402	28419
	20	1462.91	1.00348	28402	28419
	21	1465.93	1.00141	28402	28419
	22	1474.16	0.99582	28402	28419
	23	1469.15	0.99922	28402	28419
	24	1462.7	1.00362	28402	28419
	25	1466.09	1.0013	28402	28419
	26	1458.4	1.00659	28402	28419
	27	1485.04	0.988522	28402	28419
	28	1460.19	1.00535	28402	28419
	29	1468.19	0.99987	28402	28419
	30	1455.56	1.00855	28402	28419
	31	1450.35	1.01217	28402	28419
	32	1474.81	0.995381	28402	28419
	33	1468.05	0.999967	28402	28419
	34	3429.22	0.428086	28402	28419
	35	1469.06	0.999278	28402	28419
#Root	file	name	:Source_run_5790.root		0
	0	1463.03	1.00339	28419	28436
	1	1466.88	1.00076	28419	28436
	2	1467.88	1.00008	28419	28436
	3	1460.85	1.0049	28419	28436
	4	1467.33	1.00046	28419	28436
	5	1478.26	0.99306	28419	28436
	6	1472.5	0.996947	28419	28436
	7	1463.69	1.00294	28419	28436
	8	1482.53	0.990196	28419	28436
	9	1462.41	1.00382	28419	28436
	10	1463.48	1.00309	28419	28436
	11	1463.25	1.00324	28419	28436
	12	1450.43	1.01211	28419	28436
	13	1464.97	1.00207	28419	28436
	14	1483.54	0.989526	28419	28436
	15	1448.54	1.01344	28419	28436
	16	1467.46	1.00037	28419	28436
	17	1478.24	0.993075	28419	28436
	18	1470.03	0.998616	28419	28436
	19	1465.83	1.00148	28419	28436
	20	1462.39	1.00384	28419	28436
	21	1466.58	1.00097	28419	28436
	22	1474.71	0.99545	28419	28436
	23	1468.03	0.999981	28419	28436
	24	1461.19	1.00466	28419	28436
	25	1466.77	1.00084	28419	28436
	26	1457.32	1.00733	28419	28436
	27	1485.56	0.988177	28419	28436
	28	1459.57	1.00578	28419	28436
	29	1469.85	0.998739	28419	28436
	30	1457.1	1.00748	28419	28436
	31	1449.83	1.01253	28419	28436
	32	1474.12	0.995846	28419	28436
	33	1469.39	0.999054	28419	28436
	34	3766.39	0.389763	28419	28436
	35	1468.41	0.999718	28419	28436
#Root	file	name	:Source_run_5800.root		0
	0	1463.12	1.00334	28436	28453
	1	1466.8	1.00082	28436	28453
	2	1469.69	0.998851	28436	28453
	3	1460.49	1.00514	28436	28453
	4	1467.2	1.00055	28436	28453
	5	1479.57	0.992182	28436	28453
	6	1473.52	0.996251	28436	28453
	7	1462.46	1.00379	28436	28453
	8	1483.2	0.989752	28436	28453
	9	1461.3	1.00459	28436	28453
	10	1462.97	1.00344	28436	28453
	11	1464.41	1.00245	28436	28453
	12	1449.3	1.0129	28436	28453
	13	1465.17	1.00193	28436	28453
	14	1483.89	0.989294	28436	28453
	15	1447.89	1.01389	28436	28453
	16	1467.41	1.0004	28436	28453
	17	1479.47	0.992248	28436	28453
	18	1469.82	0.998763	28436	28453
	19	1465.3	1.00185	28436	28453
	20	1461.46	1.00448	28436	28453
	21	1466.38	1.0011	28436	28453
	22	1474.75	0.995425	28436	28453
	23	1468.4	0.999729	28436	28453
	24	1462.29	1.0039	28436	28453
	25	1467.61	1.00027	28436	28453
	26	1458.31	1.00664	28436	28453
	27	1485.42	0.988272	28436	28453
	28	1460.37	1.00522	28436	28453
	29	1469.73	0.998824	28436	28453
	30	1456.04	1.00822	28436	28453
	31	1449.27	1.01292	28436	28453
	32	1473.7	0.996132	28436	28453
	33	1469.6	0.998908	28436	28453
	34	3292.78	0.445823	28436	28453
	35	1468.67	0.999544	28436	28453
#Root	file	name	:Source_run_5810.root		0
	0	1464.52	1.00238	28453	28472
	1	1467.43	1.00039	28453	28472
	2	1466.29	1.00117	28453	28472
	3	1460.45	1.00517	28453	28472
	4	1467.76	1.00016	28453	28472
	5	1480.09	0.991831	28453	28472
	6	1472.33	0.997061	28453	28472
	7	1462.16	1.00399	28453	28472
	8	1482.94	0.989928	28453	28472
	9	1460.1	1.00541	28453	28472
	10	1464.06	1.00269	28453	28472
	11	1463.04	1.00339	28453	28472
	12	1449.81	1.01255	28453	28472
	13	1464.39	1.00247	28453	28472
	14	1483.32	0.989673	28453	28472
	15	1447.88	1.0139	28453	28472
	16	1468.69	0.999531	28453	28472
	17	1477.99	0.993239	28453	28472
	18	1470.72	0.998152	28453	28472
	19	1465.4	1.00178	28453	28472
	20	1463.13	1.00333	28453	28472
	21	1467.19	1.00055	28453	28472
	22	1474.51	0.995583	28453	28472
	23	1467.92	1.00005	28453	28472
	24	1462.89	1.0035	28453	28472
	25	1466.11	1.00129	28453	28472
	26	1458.47	1.00653	28453	28472
	27	1484.99	0.988557	28453	28472
	28	1460	1.00548	28453	28472
	29	1469.6	0.998909	28453	28472
	30	1456.25	1.00807	28453	28472
	31	1451.53	1.01135	28453	28472
	32	1473.14	0.996514	28453	28472
	33	1468.78	0.999467	28453	28472
	34	3329.73	0.440877	28453	28472
	35	1469.1	0.999254	28453	28472
#Root	file	name	:Source_run_5820.root		0
	0	1463.85	1.00283	28472	28489
	1	1468.08	0.999943	28472	28489
	2	1466.88	1.00076	28472	28489
	3	1459.72	1.00567	28472	28489
	4	1468.78	0.999471	28472	28489
	5	1480.35	0.991654	28472	28489
	6	1472.28	0.99709	28472	28489
	7	1462.85	1.00352	28472	28489
	8	1483.22	0.98974	28472	28489
	9	1460.47	1.00516	28472	28489
	10	1464.56	1.00235	28472	28489
	11	1463.46	1.0031	28472	28489
	12	1449.71	1.01262	28472	28489
	13	1464.71	1.00225	28472	28489
	14	1484.36	0.98898	28472	28489
	15	1447.63	1.01407	28472	28489
	16	1469.9	0.998705	28472	28489
	17	1478.57	0.992849	28472	28489
	18	1472.33	0.99706	28472	28489
	19	1464.46	1.00242	28472	28489
	20	1461.3	1.00458	28472	28489
	21	1465.86	1.00146	28472	28489
	22	1472.82	0.99673	28472	28489
	23	1468.8	0.999457	28472	28489
	24	1462.32	1.00388	28472	28489
	25	1466.52	1.00101	28472	28489
	26	1457.52	1.00719	28472	28489
	27	1485.14	0.98846	28472	28489
	28	1460.74	1.00497	28472	28489
	29	1470.24	0.998477	28472	28489
	30	1455.58	1.00853	28472	28489
	31	1450.63	1.01197	28472	28489
	32	1473.19	0.996478	28472	28489
	33	1470.16	0.998534	28472	28489
	34	3356.6	0.437348	28472	28489
	35	1467.91	1.00006	28472	28489
#Root	file	name	:Source_run_5830.root		0
	0	1462.76	1.00358	28489	28507
	1	1466.45	1.00106	28489	28507
	2	1467.3	1.00048	28489	28507
	3	1460.96	1.00482	28489	28507
	4	1468	1	28489	28507
	5	1478.27	0.993054	28489	28507
	6	1472.56	0.996903	28489	28507
	7	1464.24	1.00256	28489	28507
	8	1482.89	0.989956	28489	28507
	9	1459.73	1.00567	28489	28507
	10	1464.6	1.00232	28489	28507
	11	1462.25	1.00394	28489	28507
	12	1448.68	1.01333	28489	28507
	13	1464.18	1.00261	28489	28507
	14	1482.62	0.990141	28489	28507
	15	1448.21	1.01367	28489	28507
	16	1468.1	0.999935	28489	28507
	17	1477.93	0.993284	28489	28507
	18	1470.72	0.998149	28489	28507
	19	1466.26	1.00119	28489	28507
	20	1462.19	1.00397	28489	28507
	21	1465.75	1.00154	28489	28507
	22	1473.91	0.99599	28489	28507
	23	1469.07	0.999275	28489	28507
	24	1460.93	1.00484	28489	28507
	25	1466.19	1.00123	28489	28507
	26	1458.5	1.00651	28489	28507
	27	1484.85	0.988653	28489	28507
	28	1457.57	1.00716	28489	28507
	29	1468.52	0.999646	28489	28507
	30	1456.95	1.00758	28489	28507
	31	1450.91	1.01178	28489	28507
	32	1473.5	0.996269	28489	28507
	33	1469.42	0.999033	28489	28507
	34	2937.23	0.499791	28489	28507
	35	1465.21	1.0019	28489	28507
#Root	file	name	:Source_run_5840.root		0
	0	1464.99	1.00206	28507	28525
	1	1468.56	0.999621	28507	28525
	2	1467.82	1.00013	28507	28525
	3	1460.1	1.00541	28507	28525
	4	1468.3	0.999793	28507	28525
	5	1479.3	0.992361	28507	28525
	6	1472.7	0.996811	28507	28525
	7	1463.46	1.0031	28507	28525
	8	1482.18	0.99043	28507	28525
	9	1460.89	1.00487	28507	28525
	10	1463.96	1.00276	28507	28525
	11	1464.4	1.00246	28507	28525
	12	1450.06	1.01237	28507	28525
	13	1465.58	1.00165	28507	28525
	14	1483.41	0.989611	28507	28525
	15	1447.1	1.01445	28507	28525
	16	1470.45	0.998331	28507	28525
	17	1477.46	0.993596	28507	28525
	18	1471.92	0.997335	28507	28525
	19	1465.19	1.00192	28507	28525
	20	1461.76	1.00427	28507	28525
	21	1467.87	1.00009	28507	28525
	22	1476.1	0.994514	28507	28525
	23	1468.6	0.999594	28507	28525
	24	1462.25	1.00393	28507	28525
	25	1468.78	0.999467	28507	28525
	26	1457.31	1.00734	28507	28525
	27	1484.19	0.98909	28507	28525
	28	1459.72	1.00567	28507	28525
	29	1472.73	0.996792	28507	28525
	30	1456.51	1.00789	28507	28525
	31	1454.08	1.00957	28507	28525
	32	1475.59	0.994857	28507	28525
	33	1470.93	0.998009	28507	28525
	34	3154.53	0.465363	28507	28525
	35	1465.66	1.00159	28507	28525
#Root	file	name	:Source_run_5850.root		0
	0	1461.6	1.00438	28525	28561
	1	1468.11	0.999928	28525	28561
	2	1466.23	1.00121	28525	28561
	3	1459.97	1.0055	28525	28561
	4	1466.71	1.00088	28525	28561
	5	1478.25	0.993066	28525	28561
	6	1471.44	0.997664	28525	28561
	7	1462.23	1.00394	28525	28561
	8	1482.7	0.990086	28525	28561
	9	1459.71	1.00568	28525	28561
	10	1464.5	1.00239	28525	28561
	11	1463.27	1.00323	28525	28561
	12	1448.35	1.01357	28525	28561
	13	1463.57	1.00303	28525	28561
	14	1483.16	0.989782	28525	28561
	15	1446.1	1.01514	28525	28561
	16	1469.03	0.999302	28525	28561
	17	1477.46	0.993596	28525	28561
	18	1469.82	0.998763	28525	28561
	19	1466.5	1.00102	28525	28561
	20	1461.64	1.00435	28525	28561
	21	1465.3	1.00184	28525	28561
	22	1473.35	0.996369	28525	28561
	23	1467.97	1.00002	28525	28561
	24	1461.04	1.00477	28525	28561
	25	1467.07	1.00063	28525	28561
	26	1457.19	1.00742	28525	28561
	27	1484.14	0.989126	28525	28561
	28	1458.38	1.00659	28525	28561
	29	1469.93	0.998688	28525	28561
	30	1456.77	1.00771	28525	28561
	31	1452.35	1.01078	28525	28561
	32	1474.48	0.995606	28525	28561
	33	1470.25	0.998467	28525	28561
	34	2894.91	0.507098	28525	28561
	35	1468.39	0.999736	28525	28561
#Root	file	name	:Source_run_5870.root		0
	0	1461.22	1.00464	28561	28579
	1	1468.16	0.999891	28561	28579
	2	1466.96	1.00071	28561	28579
	3	1460.13	1.00539	28561	28579
	4	1467.35	1.00044	28561	28579
	5	1478.02	0.993218	28561	28579
	6	1471.52	0.997607	28561	28579
