FEE	Channel	   Offset	Peaks	       INL	Comment
1	1	  -195.377	9	0.00222226
1	2	   -1.6845	9	0.00233337
1	3	  -195.741	9	0.00211114
1	4	  -131.662	9	0.00166669
1	5	   -219.77	9	0.00188892
1	6	  -121.468	9	 0.0017778
1	7	   128.293	10	0.00252731
1	8	   101.715	9	0.00288893
1	9	  -98.1666	9	0.00188892
1	10	   -225.96	9	0.00197781
1	11	   126.109	9	0.00133335
1	12	  -574.752	9	0.00244448
1	13	  -31.9034	9	0.00211114
1	14	   -350.84	9	0.00188892
1	15	  -27.8985	9	0.00333338
1	16	  -62.1223	9	0.00197781
1	17	  -86.1518	9	 0.0015778
1	18	  -118.919	9	 0.0015778
1	19	   31.4471	9	0.00244448
1	20	  -154.235	9	0.00188892
1	21	   65.3068	9	 0.0017778
1	22	  -162.973	9	0.00211114
1	23	  -294.043	9	0.00211114
1	24	  -66.1272	9	0.00166669
1	25	  -203.387	9	 0.0017778
1	26	  -147.318	9	0.00188892
1	27	    -8.238	9	0.00233337
1	28	  -138.216	9	0.00166669
1	29	  -162.973	9	0.00211114
1	30	   -225.96	9	0.00197781
1	31	  -87.2441	9	0.00222226
1	32	  -16.2478	9	0.00188892
1	33	  -76.6857	9	0.00208892
1	34	   8.14575	10	0.00241822
1	35	  -126.565	9	0.00151113
1	36	  -267.829	9	0.00211114
1	37	   64.9427	10	0.00234549
1	38	   28.1703	9	0.00144447
1	39	  -132.755	9	0.00233337
1	40	  -104.356	9	0.00200003
1	41	  -245.256	9	0.00200003
1	42	  -222.319	9	0.00200003
1	43	  -13.3352	9	 0.0017778
1	44	   -138.58	9	0.00164447
1	45	  -21.7091	9	0.00222226
1	46	  -20.6168	9	 0.0015778
1	47	  -130.206	9	0.00211114
1	48	   108.633	10	0.00272731
1	49	  -249.989	9	 0.0015778
1	50	  -303.874	9	0.00215559
1	51	  -186.275	10	0.00321823
1	52	  -167.342	9	0.00128891
1	53	  -413.463	10	0.00332732
1	54	   37.2724	9	0.00217781
1	55	  -194.649	9	0.00182225
1	56	  -330.452	9	0.00140002
1	57	  -24.6218	10	0.00278186
1	58	  -330.088	9	0.00168891
1	59	  -62.1223	9	0.00197781
1	60	  -29.3548	9	0.00133891
1	61	  -369.773	10	 0.0029455
1	62	   5.96125	10	0.00249095
1	63	  -45.3745	9	0.00126669
1	64	  -250.353	9	0.00195559
2	1	  -127.565	9	0.00151113
2	2	  -142.128	9	0.00195559
2	3	   9.69433	9	0.00142224
2	4	   219.042	10	0.00180003
2	5	  -342.738	9	0.00244448
2	6	  -78.7779	9	0.00155558
2	7	  -282.665	9	 0.0017778
2	8	  -151.959	9	0.00182225
2	9	  -259.727	9	0.00124446
2	10	   36.2724	9	0.00151113
2	11	  -46.3745	9	0.00160002
2	12	  -197.833	9	0.00208892
2	13	  -94.7976	9	0.00151113
2	14	  -72.5885	9	0.00153336
2	15	  -95.8898	9	0.00133891
2	16	  -265.553	9	0.00168891
2	17	  -3.04858	9	0.00131113
2	18	  -224.775	9	0.00171114
2	19	  -215.309	9	0.00136113
2	20	  -37.2724	9	0.00128891
2	21	  -242.615	9	0.00155558
2	22	   129.478	10	0.00212731
2	23	  -86.4237	9	0.00182225
2	24	  -127.565	9	0.00151113
2	25	  -383.516	9	0.00208892
2	26	  -88.6082	9	0.00208892
2	27	  -389.705	9	0.00151113
2	28	  -142.493	9	0.00166669
2	29	  -60.5737	9	0.00133335
2	30	  -110.453	9	0.00175558
2	31	  -88.6082	9	0.00142224
2	32	  -310.699	9	0.00133335
2	33	  -111.545	9	0.00155558
2	34	  -291.767	9	0.00188892
2	35	  -76.9575	9	0.00166669
2	36	  -25.2577	9	0.00175558
2	37	  -104.264	9	0.00166669
2	38	    120.74	10	0.00178185
2	39	   61.0301	9	0.00154447
2	40	    -4.869	9	0.00161669
2	41	  -127.565	9	0.00151113
2	42	  -126.109	9	0.00133335
2	43	   18.0683	9	0.00140002
2	44	  -94.7976	9	0.00217781
2	45	  -162.881	9	0.00182225
2	46	  -195.649	9	0.00182225
2	47	  -226.232	9	0.00222226
2	48	  -81.6906	9	 0.0015778
2	49	  -20.1605	9	0.00160002
2	50	  -158.876	9	0.00133335
2	51	  -163.245	10	0.00265459
2	52	   22.4372	10	0.00258186
2	53	  -381.695	10	0.00407279
2	54	   36.6365	9	0.00133335
2	55	  -151.595	9	 0.0017778
2	56	   170.983	10	0.00260004
2	57	   53.0202	10	0.00181821
2	58	  -241.523	9	0.00175558
2	59	  -336.913	9	0.00140002
2	60	  -341.646	9	0.00197781
2	61	  -250.625	10	0.00276368
2	62	  -64.9427	10	0.00312732
2	63	    315.16	10	0.00216367
2	64	   -79.142	9	0.00160002
3	1	  -62.1223	9	0.00124446
3	2	   28.8985	9	0.000666677
3	3	  -14.7915	9	0.00086668
3	4	  -92.3412	9	0.000666677
3	5	  -187.003	9	0.000888902
3	6	  -62.1223	9	0.000461118
3	7	  -148.046	9	0.000666677
3	8	  -267.829	9	0.000477785
3	9	  -39.9132	9	0.000933348
3	10	  -73.0448	9	0.00131113
3	11	   74.0448	9	0.000688899
3	12	  -291.495	9	0.000977793
3	13	  -115.279	9	0.000666677
3	14	   24.5295	9	0.000816679
3	15	  -116.007	9	0.000888902
3	16	  -139.672	9	0.00077779
3	17	   24.5295	9	0.000816679
3	18	    31.083	9	0.000933348
3	19	  -193.192	9	0.000977793
3	20	  -150.959	9	0.000822235
3	21	   -25.714	9	0.000616676
3	22	  -168.071	9	0.000577787
3	23	   73.6808	10	0.00120002
3	24	  -68.6758	9	0.000888902
3	25	  -116.007	9	0.000888902
3	26	   -34.452	9	0.000933348
3	27	   -34.452	9	0.000933348
3	28	   56.9329	9	0.000555564
3	29	   56.5688	9	0.00115557
3	30	  -349.384	9	0.00104446
3	31	  -97.8025	9	0.00100002
3	32	   24.1654	9	0.00077779
3	33	  -57.0252	9	0.000688899
3	34	  -245.256	9	0.000833346
3	35	   71.1322	9	0.000922236
3	36	  -140.036	9	0.00115557
3	37	   -16.976	9	0.000666677
3	38	  -174.624	9	0.000555564
3	39	  -169.527	9	0.000477785
3	40	  -102.536	9	0.000588898
3	41	   33.6316	9	0.000677788
3	42	  -286.398	9	0.000688899
3	43	  -152.779	9	0.00104446
3	44	   -73.773	9	0.000816679
3	45	  -183.726	9	0.000822235
3	46	   66.3991	9	0.000677788
3	47	   40.9132	10	0.00174548
3	48	  -148.046	9	0.000666677
3	49	  -183.726	9	0.000822235
3	50	   110.817	10	0.00161821
3	51	   154.507	10	0.00138184
3	52	   187.275	10	0.00190912
3	53	   259.363	10	0.000654555
3	54	  -69.7681	9	0.000588898
3	55	   128.293	10	0.00170912
3	56	  -31.1752	10	0.00167275
3	57	   67.1272	10	0.00167275
3	58	    39.821	9	0.000616676
3	59	  -149.866	9	0.000711122
3	60	   80.5983	9	0.000888902
3	61	  -144.769	10	0.00138184
3	62	  -105.448	10	0.00112729
3	63	   21.6168	9	0.000894458
3	64	  -19.8887	9	0.000822235
4	1	  -289.582	9	0.00182225
4	2	  -258.635	9	0.00151113
4	3	  -280.844	9	0.00136113
4	4	   14.7915	9	0.00146669
4	5	  -451.599	9	0.00173336
4	6	   -201.11	9	0.00154447
4	7	   162.245	10	0.00245458
4	8	  -118.827	9	 0.0017778
4	9	    -348.2	9	 0.0017778
4	10	  -19.4323	9	0.00197781
4	11	   -280.48	9	 0.0011778
4	12	  -174.532	9	0.00124446
4	13	  -312.884	9	0.00146669
4	14	  -158.512	9	0.00182225
4	15	  -147.226	9	 0.0015778
4	16	  -194.192	9	0.00133891
4	17	  -127.565	9	0.00151113
4	18	   14.7915	9	0.00146669
4	19	  -53.2921	9	 0.0017778
4	20	   -217.13	9	 0.0017778
4	21	  -43.4618	9	0.00124446
4	22	   34.8161	9	0.00135558
4	23	  -104.628	9	0.00204448
4	24	  -212.397	9	0.00133335
4	25	   83.6032	10	0.00216367
4	26	   129.478	10	0.00258186
4	27	   153.507	10	0.00180003
4	28	   -234.97	9	0.00162225
4	29	  -10.6943	9	0.00124446
4	30	  -149.046	9	0.00146669
4	31	  -295.043	9	0.00148891
4	32	  -280.116	9	0.00146669
4	33	  -126.109	9	0.00133335
4	34	   42.0977	10	0.00240004
4	35	   240.887	10	0.00216367
4	36	  -247.713	9	 0.0011778
4	37	  -109.361	9	0.00162225
4	38	  -71.1322	9	0.00162225
4	39	  -104.264	9	0.00166669
4	40	   -242.98	9	0.00160002
4	41	     3.869	9	0.00146669
4	42	  -85.6955	9	0.00160002
4	43	    25.714	9	0.00153336
4	44	  -64.5787	9	0.00182225
4	45	  -43.8259	9	0.00162225
4	46	   -139.58	9	 0.0015778
4	47	   -79.142	9	0.00160002
4	48	    6.0535	9	 0.0018667
4	49	  -101.351	9	0.00131113
4	50	  -104.264	9	0.00166669
4	51	   -514.95	9	 0.0024667
4	52	  -50.7435	9	0.00146669
4	53	  -128.293	10	 0.0038546
4	54	  -174.896	9	0.00195559
4	55	  -258.635	9	0.00151113
4	56	  -62.7582	10	0.00303641
4	57	  -245.528	9	 0.0015778
4	58	  -341.282	9	0.00160002
4	59	   44.2823	10	0.00281822
4	60	  -71.4962	9	0.00166669
4	61	  -145.769	10	0.00360005
4	62	  -95.5257	10	 0.0032546
4	63	  -161.425	9	0.00133891
4	64	   107.633	10	0.00205458
5	1	   99.1666	9	0.00211114
5	2	  -140.764	9	0.00124446
5	3	   34.7238	9	0.00144447
5	4	  -118.919	9	 0.0015778
5	5	   143.585	10	0.00205458
5	6	   1.95633	9	0.00182225
5	7	   21.2528	10	0.00234549
5	8	  -98.8947	9	0.00166669
5	9	  -136.031	9	0.00166669
5	10	   37.2724	9	0.00151113
5	11	  -217.222	9	 0.0015778
5	12	   56.2047	10	0.00303641
5	13	  -120.012	9	0.00151113
5	14	  -130.206	9	0.00111113
5	15	  -252.538	9	 0.0017778
5	16	   52.1998	9	 0.0017778
5	17	  -155.692	9	0.00173336
5	18	   139.216	10	0.00169093
5	19	  -30.4471	9	0.00155558
5	20	  -522.324	9	 0.0048223
5	21	   147.954	10	0.00136366
5	22	   191.644	10	0.00509099
5	23	   51.8358	10	0.00238185
5	24	   -323.17	9	0.00151113
5	25	  -290.767	9	0.00188892
5	26	  -63.2146	9	0.00155558
5	27	    52.928	9	0.00126669
5	28	  -61.0301	9	0.00151113
5	29	  -19.5246	9	 0.0017778
5	30	  -6.78167	9	 0.0017778
5	31	   248.441	10	0.00238185
5	32	   233.149	10	0.00212731
5	33	  -119.283	9	0.00144447
5	34	  -187.003	9	0.00188892
5	35	  -208.848	9	0.00155558
5	36	  -2.77675	9	0.00173336
5	37	  -49.0153	9	0.00204448
5	38	   11.4225	9	0.00166669
5	39	  -283.121	9	0.00144447
5	40	   50.3794	9	 0.0015778
5	41	   102.079	10	 0.0024364
5	42	  -161.517	9	0.00155558
5	43	  -504.848	9	 0.0017778
5	44	  -87.2441	9	 0.0013778
5	45	  -45.3745	9	0.00126669
5	46	  -240.159	9	0.00115557
5	47	  -167.342	9	0.00182225
5	48	  -126.565	9	0.00151113
5	49	   32.1752	9	0.00166669
5	50	  -152.051	9	0.00144447
5	51	  -20.2527	10	0.00276368
5	52	  -277.296	9	 0.0015778
5	53	  -216.858	10	0.00278186
5	54	  -226.324	9	0.00135558
5	55	  -82.1469	9	 0.0014778
5	56	   40.9133	10	0.00174548
5	57	   10.3302	10	0.00205458
5	58	   132.662	10	0.00247277
5	59	  -239.067	9	0.00124446
5	60	   43.4618	9	0.00142224
5	61	  -334.821	10	0.00318187
5	62	  -201.566	10	0.00305459
5	63	  -173.532	9	0.00124446
5	64	  -185.547	9	 0.0013778
6	1	  -72.2244	9	0.00168891
6	2	  -383.516	9	0.00142224
6	3	  -469.803	9	0.00182225
6	4	  -146.861	9	0.00133335
6	5	   66.1272	10	0.00221822
6	6	  -106.812	9	0.00197781
6	7	   -177.08	9	0.00155558
6	8	  -614.891	8	0.00125002
6	9	  -91.1568	9	0.00173336
6	10	  -433.031	9	 0.0018667
6	11	  -102.807	9	0.00154447
6	12	   -139.58	9	 0.0015778
6	13	  -325.262	9	0.00124446
6	14	   -151.23	9	0.00160002
6	15	  -68.9477	9	0.00168891
6	16	  -387.157	9	 0.0018667
6	17	  -242.615	9	0.00155558
6	18	  -186.911	9	0.00208892
6	19	  -317.981	9	0.00142224
6	20	  -38.3647	9	0.00162225
6	21	   99.2588	9	0.00182225
6	22	  -30.3548	9	0.00133891
6	23	  -77.6857	9	0.00175558
6	24	  -44.9182	9	0.00175558
6	25	  -91.1568	9	0.00173336
6	26	  -114.458	9	0.00191114
6	27	   11.8788	9	0.00148891
6	28	  -285.213	9	0.00142224
6	29	  -315.796	9	0.00148891
6	30	  -464.342	9	0.00162225
6	31	  -267.009	9	 0.0018667
6	32	  -258.999	9	0.00222226
6	33	  -87.1518	9	0.00164447
6	34	  -88.6082	9	0.00208892
6	35	  -76.9575	9	0.00166669
6	36	  -104.264	9	0.00166669
6	37	  -210.212	9	0.00160002
6	38	   35.1802	9	0.00124446
6	39	   170.983	10	0.00169093
6	40	   -242.98	9	0.00160002
6	41	  -3.04858	9	0.00131113
6	42	  -174.532	9	0.00124446
6	43	  -261.184	9	0.00182225
6	44	  -439.949	9	0.00197781
6	45	   4.59717	9	0.00171114
6	46	  -266.645	9	0.00128891
6	47	  -301.233	9	0.00204448
6	48	  -23.0732	9	0.00142224
6	49	   11.8788	9	0.00182225
6	50	    -155.6	9	0.00193336
6	51	  -73.6808	10	0.00296368
6	52	   112.002	10	0.00234549
6	53	  -477.813	10	0.00347278
6	54	    120.74	10	0.00270913
6	55	  -241.523	9	0.00175558
6	56	  -357.302	9	0.00188892
6	57	   96.7103	10	0.00278186
6	58	   170.983	10	0.00241822
6	59	  -137.395	9	0.00204448
6	60	  -269.194	9	0.00153336
6	61	  -145.769	10	0.00347278
6	62	  -237.518	10	 0.0026364
6	63	  -430.482	9	0.00128891
6	64	  -319.437	9	0.00193336
7	1	   33.6316	9	0.000622232
7	2	   71.1322	9	0.00104446
7	3	  -64.6709	9	0.000622232
7	4	   -16.976	9	0.000666677
7	5	  -111.638	9	0.000438896
7	6	  -46.1027	9	0.000438896
7	7	  -148.046	9	0.000666677
7	8	  -303.874	9	0.00115557
7	9	   47.8308	9	0.000888902
7	10	    7.0535	9	0.000616676
7	11	   114.094	9	0.000666677
7	12	   71.4963	10	0.00114547
7	13	  -216.494	9	0.000822235
7	14	  -41.7337	9	0.00115557
7	15	   33.6316	9	0.000677788
7	16	  -67.2195	9	0.000933348
7	17	   178.537	10	0.000812134
7	18	   324.898	10	0.00132729
7	19	   6.32533	9	0.00077779
7	20	  -52.2921	9	0.000888902
7	21	   55.8407	9	0.000938903
7	22	  -28.2626	9	0.00095557
7	23	  -138.944	9	0.00102224
7	24	   150.138	10	0.00170912
7	25	   86.7877	10	0.00114547
7	26	   51.8358	10	0.00132729
7	27	   137.031	10	0.000818194
7	28	   5.96125	9	0.00100002
7	29	   283.393	10	0.00129093
7	30	   15.0633	9	0.000888902
7	31	  -42.4618	9	0.000938903
7	32	   12.8788	9	0.000822235
7	33	   -263.46	9	0.00077779
7	34	  -165.522	9	0.000933348
7	35	  -67.2195	9	0.000933348
7	36	   22.7091	9	0.00095557
7	37	   15.0633	9	0.000888902
7	38	  -80.3265	9	0.00086668
7	39	  -31.9034	9	0.000677788
7	40	    165.43	10	0.00143639
7	41	   171.983	10	0.000975772
7	42	   -1.6845	9	0.000933348
7	43	   -25.714	9	0.000616676
7	44	   21.2527	10	0.00114547
7	45	  -80.6906	9	0.00124446
7	46	  -223.411	9	0.00100002
7	47	   75.8652	10	0.000981833
7	48	  -24.6217	9	0.000466674
7	49	  -142.221	9	0.000894458
7	50	   158.876	10	0.000963651
7	51	  -20.2528	10	0.00161821
7	52	  -181.178	9	0.000844457
7	53	  -98.8947	10	0.00134548
7	54	   90.0645	9	0.000816679
7	55	   217.858	10	0.00114547
7	56	   108.633	10	0.00130911
7	57	   21.2528	10	0.00125456
7	58	  -116.007	9	0.000888902
7	59	   67.1273	10	0.00180003
7	60	    -3.869	9	0.000666677
7	61	  -179.721	10	0.00129093
7	62	   8.14575	10	0.00129093
7	63	   8.50983	9	0.000688899
7	64	  -223.411	9	0.00100002
8	1	    12.607	9	0.00160002
8	2	  -25.2577	9	0.00108891
8	3	   234.334	10	0.00200003
8	4	   54.8407	9	0.00124446
8	5	  -110.453	9	0.00208892
8	6	  -162.881	9	0.00182225
8	7	  -110.453	9	0.00208892
8	8	  -72.5885	9	0.00153336
8	9	  -322.714	9	0.00133335
8	10	  -197.105	9	0.00166669
8	11	  -175.988	9	0.00108891
8	12	  -93.7053	9	0.00171114
8	13	  -249.897	9	 0.0017778
8	14	   27.8985	9	 0.0018667
8	15	  -223.319	9	 0.0018667
8	16	  -446.138	9	0.00160002
8	17	  -413.735	9	 0.0017778
8	18	  -93.7053	9	0.00171114
8	19	   -133.39	9	0.00155558
8	20	  -141.764	9	0.00124446
8	21	   11.1507	9	0.00164447
8	22	  -275.383	9	0.00155558
8	23	   219.042	10	0.00198185
8	24	  -250.989	9	0.00164447
8	25	  -247.349	9	0.00146669
8	26	  -33.2675	9	0.00166669
8	27	  -218.222	9	0.00164447
8	28	   129.478	10	 0.0019273
8	29	  -177.444	9	0.00160002
8	30	  -365.312	9	0.00146669
8	31	  -195.649	9	0.00182225
8	32	  -53.2921	9	 0.0017778
8	33	  -29.2626	9	0.00151113
8	34	  -226.232	9	0.00222226
8	35	  -93.7053	9	0.00171114
8	36	   28.2626	9	0.00128891
8	37	  -145.769	9	 0.0020667
8	38	  -123.924	9	0.00173336
8	39	  -186.911	9	0.00142224
8	40	    -193.1	9	0.00217781
8	41	   33.3597	10	0.00229094
8	42	  -406.817	9	0.00193336
8	43	    -103.9	9	0.00162225
8	44	  -1.59225	10	0.00258186
8	45	   114.186	10	 0.0017273
8	46	  -160.333	9	0.00151113
8	47	   -262.64	9	0.00166669
8	48	  -146.862	9	0.00133335
8	49	  -86.0596	9	 0.0017778
8	50	   37.3647	9	0.00120557
8	51	  -191.644	10	0.00290914
8	52	  -308.879	9	0.00197781
8	53	  -254.994	10	0.00323641
8	54	   4.96125	9	0.00133335
8	55	  -5.59717	9	0.00162225
8	56	      -334	9	0.00171114
8	57	  -10.3302	10	0.00281822
8	58	   61.7583	10	0.00198185
8	59	   44.2822	10	0.00252731
8	60	  -29.2626	9	0.00151113
8	61	  -211.304	10	0.00360005
8	62	  -126.109	10	 0.0029455
8	63	  -76.2293	9	0.00124446
8	64	   129.478	10	0.00216367
9	1	  -82.8751	9	0.00155558
9	2	   217.858	10	0.00181821
9	3	   52.1998	9	 0.0017778
9	4	  -96.3462	9	0.00144447
9	5	   88.9723	10	0.00232731
9	6	  -112.002	9	0.00166669
9	7	   45.2823	10	0.00229094
